locus_tag,direction,log2fc,expression_status,rank,rank_up,rank_down,gene_name,de_direction,concordance,dir_rank,timepoint,label
PMM0710,down,-1.77058709337761,significant_down,111,,47,pstS,down,1,47.0,24h,Tolonen N-dep
PMM1385,up,0.541774318,not_significant,750,,,hli,,0,,24h,Tolonen N-dep
PMM0605,down,-1.39412109806835,significant_down,206,,90,,down,1,90.0,24h,Tolonen N-dep
PMM1554,down,-2.28717520929564,significant_down,48,,18,rpsS,down,1,18.0,24h,Tolonen N-dep
PMM1350,down,-1.67789107979396,significant_down,132,,55,,down,1,55.0,24h,Tolonen N-dep
PMM0971,up,0.89713493,not_significant,447,,,urtB,,0,,24h,Tolonen N-dep
PMM0548,up,-0.225463633,not_significant,1264,,,rdgB,,0,,24h,Tolonen N-dep
PMM1262,up,2.18081925286478,significant_up,61,17,,lexA,up,1,17.0,24h,Tolonen N-dep
PMM0540,down,-1.80322942128959,significant_down,96,,41,psaM,down,1,41.0,24h,Tolonen N-dep
PMM0371,up,1.92816297994649,significant_up,81,19,,cynB,up,1,19.0,24h,Tolonen N-dep
PMM0817,up,0.798457855,not_significant,509,,,hli,,0,,24h,Tolonen N-dep
PMM0306,down,-1.481906883,not_significant,175,,,cpeS,,0,,24h,Tolonen N-dep
PMM1562,up,1.45542937988528,significant_up,184,32,,recA,up,1,32.0,24h,Tolonen N-dep
PMM1553,down,-1.78646817478829,significant_down,104,,43,rplV,down,1,43.0,24h,Tolonen N-dep
PMM1375,down,-1.6051592918442,significant_down,142,,62,,down,1,62.0,24h,Tolonen N-dep
PMM1074,up,1.23495418942453,significant_up,260,46,,zwf,up,1,46.0,24h,Tolonen N-dep
PMM0781,down,-2.26715506488938,significant_down,52,,19,fbaA,down,1,19.0,24h,Tolonen N-dep
PMM0726,up,1.41841548595105,significant_up,196,36,,,up,1,36.0,24h,Tolonen N-dep
PMM1672,up,1.115017438,not_significant,313,,,desC4,,0,,24h,Tolonen N-dep
PMM1402,down,-2.22027515852215,significant_down,55,,21,,down,1,21.0,24h,Tolonen N-dep
PMM0469,down,-1.86208775256011,significant_down,87,,37,psaF,down,1,37.0,24h,Tolonen N-dep
PMM0996,up,0.744368821,not_significant,560,,,,,0,,24h,Tolonen N-dep
PMM1298,down,-1.42354410924922,significant_down,194,,85,lpdA,down,1,85.0,24h,Tolonen N-dep
PMM0599,down,-1.52209044703868,significant_down,165,,72,,down,1,72.0,24h,Tolonen N-dep
PMM0087,up,1.87589130338448,significant_up,85,20,,,up,1,20.0,24h,Tolonen N-dep
PMM0468,down,-1.47069521810533,significant_down,179,,79,psaJ,down,1,79.0,24h,Tolonen N-dep
PMM1384,up,0.999889814775561,significant_up,376,70,,hli,up,1,70.0,24h,Tolonen N-dep
PMM1552,down,-1.87713919482867,significant_down,84,,35,rpsC,down,1,35.0,24h,Tolonen N-dep
PMM0363,up,1.23124434153634,significant_up,263,47,,,up,1,47.0,24h,Tolonen N-dep
PMM0965,up,1.0838688978539,significant_up,327,59,,ureA,up,1,59.0,24h,Tolonen N-dep
PMM1623,up,1.8511107731581,significant_up,89,21,,ssb,up,1,21.0,24h,Tolonen N-dep
PMM0810,up,1.02071926885677,significant_up,369,67,,,up,1,67.0,24h,Tolonen N-dep
PMM1511,down,-1.31837895901793,significant_down,232,,101,rpsL,down,1,101.0,24h,Tolonen N-dep
PMM0767,down,-2.19475008836788,significant_down,58,,22,fbp-sbp,down,1,22.0,24h,Tolonen N-dep
PMM0314,down,-1.22543895615987,significant_down,264,,112,psbT,down,1,112.0,24h,Tolonen N-dep
PMM0364,up,0.987114006,not_significant,384,,,,,0,,24h,Tolonen N-dep
PMM0307,down,-2.16891014887918,significant_down,63,,23,unk6,down,1,23.0,24h,Tolonen N-dep
PMM1555,down,-1.57239769423282,significant_down,152,,68,rplB,down,1,68.0,24h,Tolonen N-dep
PMM0491,up,0.003321064,not_significant,1690,,,phhB,,0,,24h,Tolonen N-dep
PMM0987,down,-1.20000366688896,significant_down,271,,114,rpsU,down,1,114.0,24h,Tolonen N-dep
PMM1456,down,-1.80165444170811,significant_down,98,,42,atpI,down,1,42.0,24h,Tolonen N-dep
PMM0766,down,-2.14374895196032,significant_down,66,,25,rpe,down,1,25.0,24h,Tolonen N-dep
PMM0245,up,1.61138063892605,significant_up,139,25,,cobO2,up,1,25.0,24h,Tolonen N-dep
PMM1608,down,-1.39061236741554,significant_down,208,,92,acpP,down,1,92.0,24h,Tolonen N-dep
PMM1545,down,-1.07115499866133,significant_down,335,,131,rpsH,down,1,131.0,24h,Tolonen N-dep
PMM1578,down,-1.97601218857089,significant_down,75,,30,psaD,down,1,30.0,24h,Tolonen N-dep
PMM1644,down,-1.45631651664793,significant_down,183,,81,psbZ,down,1,81.0,24h,Tolonen N-dep
PMM0446,up,1.41083144769982,significant_up,198,37,,ctaCI,up,1,37.0,24h,Tolonen N-dep
PMM0754,down,-2.0670406809543,significant_down,69,,27,tsf,down,1,27.0,24h,Tolonen N-dep
PMM0429,down,-1.3315254764616,significant_down,224,,98,petP,down,1,98.0,24h,Tolonen N-dep
PMM1601,up,0.870365439,not_significant,462,,,glgP,,0,,24h,Tolonen N-dep
PMM1662,down,-2.03242934045351,significant_down,72,,28,rplT,down,1,28.0,24h,Tolonen N-dep
PMM1345,down,-1.17809039185204,significant_down,285,,119,rpmA,down,1,119.0,24h,Tolonen N-dep
PMM1610,down,-1.35365849750971,significant_down,219,,95,tktA,down,1,95.0,24h,Tolonen N-dep
PMM1336,down,-0.829710379,not_significant,491,,,fabZ,,0,,24h,Tolonen N-dep
PMM0202,down,-1.64293191936763,significant_down,134,,57,rplJ,down,1,57.0,24h,Tolonen N-dep
PMM1285,down,-1.58712453993507,significant_down,150,,67,rpsP,down,1,67.0,24h,Tolonen N-dep
PMM1542,down,-1.43520627400353,significant_down,192,,83,rpsE,down,1,83.0,24h,Tolonen N-dep
PMM0368,up,1.43586048252616,significant_up,191,35,,,up,1,35.0,24h,Tolonen N-dep
PMM1661,down,-1.933464642716,significant_down,78,,32,rpmI,down,1,32.0,24h,Tolonen N-dep
PMM1438,down,-1.47948025869058,significant_down,177,,78,atpB,down,1,78.0,24h,Tolonen N-dep
PMM0747,down,-1.077285148,not_significant,330,,,pcyA,,0,,24h,Tolonen N-dep
PMM0160,up,1.008746401184,significant_up,374,69,,ndhA,up,1,69.0,24h,Tolonen N-dep
PMM0075,up,0.535411678,not_significant,755,,,,,0,,24h,Tolonen N-dep
PMM0870,down,-1.61318766781031,significant_down,138,,60,rpmG,down,1,60.0,24h,Tolonen N-dep
PMM0201,down,-1.69642274856357,significant_down,127,,53,rplL,down,1,53.0,24h,Tolonen N-dep
PMM1135,up,0.83543998,not_significant,488,,,hli,,0,,24h,Tolonen N-dep
PMM0494,down,-1.1230130584379,significant_down,308,,127,ppa,down,1,127.0,24h,Tolonen N-dep
PMM0936,up,1.140770694,not_significant,299,,,umuD,,0,,24h,Tolonen N-dep
PMM1655,down,-1.84850355428005,significant_down,90,,38,tig,down,1,38.0,24h,Tolonen N-dep
PMM1314,up,0.584988274,not_significant,695,,,clpP3,,0,,24h,Tolonen N-dep
PMM1409,up,1.13914039243546,significant_up,301,54,,,up,1,54.0,24h,Tolonen N-dep
PMM1149,up,0.511122391,not_significant,789,,,,,0,,24h,Tolonen N-dep
PMM0410,down,-1.82754814042713,significant_down,93,,39,rpsD,down,1,39.0,24h,Tolonen N-dep
PMM1536,down,-1.45872534616482,significant_down,181,,80,rpsK,down,1,80.0,24h,Tolonen N-dep
PMM0751,down,-0.960160893338104,significant_down,399,,137,,down,1,137.0,24h,Tolonen N-dep
PMM0858,up,0.750120241,not_significant,551,,,,,0,,24h,Tolonen N-dep
PMM1609,down,-1.41065762941071,significant_down,200,,88,fabF,down,1,88.0,24h,Tolonen N-dep
PMM0329,down,-1.68945393536491,significant_down,128,,54,psaE,down,1,54.0,24h,Tolonen N-dep
PMM0348,down,-1.6093190683664,significant_down,140,,61,,down,1,61.0,24h,Tolonen N-dep
PMM1437,down,-1.25986632866868,significant_down,250,,106,groES,down,1,106.0,24h,Tolonen N-dep
PMM0035,up,1.29235948696794,significant_up,242,43,,PSTA,up,1,43.0,24h,Tolonen N-dep
PMM0120,up,0.732444186,not_significant,569,,,sulA,,0,,24h,Tolonen N-dep
PMM1011,down,-1.08122824004496,significant_down,328,,130,,down,1,130.0,24h,Tolonen N-dep
PMM0145,up,1.27026167845213,significant_up,246,44,,ndhM,up,1,44.0,24h,Tolonen N-dep
PMM1412,up,0.746836032,not_significant,556,,,,,0,,24h,Tolonen N-dep
PMM1532,down,-1.39163738932687,significant_down,207,,91,rplM,down,1,91.0,24h,Tolonen N-dep
PMM1678,up,1.11154148788275,significant_up,317,57,,,up,1,57.0,24h,Tolonen N-dep
PMM0214,down,-1.16858495708296,significant_down,290,,123,sul3,down,1,123.0,24h,Tolonen N-dep
PMM1312,up,1.02732819792048,significant_up,362,66,,yacL,up,1,66.0,24h,Tolonen N-dep
PMM0770,up,0.221716812,not_significant,1269,,,gnd,,0,,24h,Tolonen N-dep
PMM0428,down,-0.765785038,not_significant,541,,,chlG,,0,,24h,Tolonen N-dep
PMM1490,up,0.688679247,not_significant,610,,,deg1,,0,,24h,Tolonen N-dep
PMM0988,up,1.180778557369,significant_up,282,52,,,up,1,52.0,24h,Tolonen N-dep
PMM0647,up,-1.021231825,not_significant,368,,,,,0,,24h,Tolonen N-dep
PMM0203,down,-1.032436001,not_significant,359,,,rplA,,0,,24h,Tolonen N-dep
PMM0251,down,-1.24584556352837,significant_down,254,,108,psbH,down,1,108.0,24h,Tolonen N-dep
PMM0651,up,1.027565032,not_significant,361,,,,,0,,24h,Tolonen N-dep
PMM0797,down,-1.457678496,not_significant,182,,,,,0,,24h,Tolonen N-dep
PMM1055,down,-1.62297612149446,significant_down,136,,58,chlI,down,1,58.0,24h,Tolonen N-dep
PMM0312,down,-0.917058205,not_significant,431,,,rpsA1,,0,,24h,Tolonen N-dep
PMM1109,down,-1.59662357403088,significant_down,144,,63,,down,1,63.0,24h,Tolonen N-dep
PMM0626,up,0.166782184,not_significant,1367,,,,,0,,24h,Tolonen N-dep
PMM0502,up,0.155866982,not_significant,1394,,,ycf41,,0,,24h,Tolonen N-dep
PMM0869,down,-1.44546128853607,significant_down,189,,82,rpsR,down,1,82.0,24h,Tolonen N-dep
PMM1534,down,-0.917638124,not_significant,429,,,rplQ,,0,,24h,Tolonen N-dep
PMM0046,down,-1.23125443547191,significant_down,262,,111,ndk,down,1,111.0,24h,Tolonen N-dep
PMM0204,down,-1.23972626106634,significant_down,257,,110,rplK,down,1,110.0,24h,Tolonen N-dep
PMM1544,down,-1.41072694114529,significant_down,199,,87,rplF,down,1,87.0,24h,Tolonen N-dep
PMM0480,up,0.852500546,not_significant,476,,,,,0,,24h,Tolonen N-dep
PMM0964,up,0.683407688,not_significant,615,,,ureB,,0,,24h,Tolonen N-dep
PMM0864,down,-1.11553751328274,significant_down,311,,128,,down,1,128.0,24h,Tolonen N-dep
PMM1128,up,0.934026768655319,significant_up,419,72,,hli15,up,1,72.0,24h,Tolonen N-dep
PMM0511,down,-1.008904391,not_significant,373,,,ppa,,0,,24h,Tolonen N-dep
PMM0691,down,-1.42908431986281,significant_down,193,,84,,down,1,84.0,24h,Tolonen N-dep
PMM0356,down,-0.653105944,not_significant,639,,,pip,,0,,24h,Tolonen N-dep
PMM1154,up,0.676828295,not_significant,619,,,ilvN,,0,,24h,Tolonen N-dep
PMM0784,down,-0.926164282954587,significant_down,426,,138,accD,down,1,138.0,24h,Tolonen N-dep
PMM1183,down,-1.38663708853281,significant_down,211,,94,rpmH,down,1,94.0,24h,Tolonen N-dep
PMM1146,up,0.52973443,not_significant,759,,,pntA2,,0,,24h,Tolonen N-dep
PMM0969,up,0.801503554,not_significant,505,,,ureG,,0,,24h,Tolonen N-dep
PMM1643,down,-0.883873514,not_significant,455,,,ribH,,0,,24h,Tolonen N-dep
PMM0560,down,-0.904131376,not_significant,442,,,hisG,,0,,24h,Tolonen N-dep
PMM0510,down,-1.06212326814168,significant_down,340,,134,,down,1,134.0,24h,Tolonen N-dep
PMM0273,down,-0.914556232,not_significant,435,,,mviM,,0,,24h,Tolonen N-dep
PMM1607,down,-1.31708951343884,significant_down,233,,102,psaC,down,1,102.0,24h,Tolonen N-dep
PMM0930,down,-0.881280826608329,significant_down,456,,141,phdB,down,1,141.0,24h,Tolonen N-dep
PMM1440,down,-1.30876858359334,significant_down,235,,104,ycf65,down,1,104.0,24h,Tolonen N-dep
PMM1442,up,0.674432637,not_significant,621,,,pepP,,0,,24h,Tolonen N-dep
PMM0906,down,-1.17531682777119,significant_down,288,,121,psaK,down,1,121.0,24h,Tolonen N-dep
PMM0769,down,-1.14095510760569,significant_down,298,,124,glgC,down,1,124.0,24h,Tolonen N-dep
PMM0296,down,-0.897746446,not_significant,446,,,ycf48,,0,,24h,Tolonen N-dep
PMM0206,down,-0.560145318,not_significant,729,,,secE,,0,,24h,Tolonen N-dep
PMM0753,down,-1.18809230456815,significant_down,278,,117,rpsB,down,1,117.0,24h,Tolonen N-dep
PMM0026,down,-0.558618667,not_significant,730,,,efp,,0,,24h,Tolonen N-dep
PMM0142,down,-1.12394712523125,significant_down,307,,126,,down,1,126.0,24h,Tolonen N-dep
PMM0844,down,-1.11321609381591,significant_down,316,,129,cycI1,down,1,129.0,24h,Tolonen N-dep
PMM0030,up,4.46644526664637,significant_up,1,1,,,up,1,1.0,48h,Tolonen N-dep
PMM0337,up,2.30550115017114,significant_up,108,26,,,up,1,26.0,48h,Tolonen N-dep
PMM0346,down,-0.551720106,not_significant,922,,,,,0,,48h,Tolonen N-dep
PMM0370,up,3.91380620805672,significant_up,13,6,,cynA,up,1,6.0,48h,Tolonen N-dep
PMM0550,down,-3.61778649406898,significant_down,26,,5,rbcL,down,1,5.0,48h,Tolonen N-dep
PMM1453,down,-3.94991672395021,significant_down,11,,2,atpF,down,1,2.0,48h,Tolonen N-dep
PMM1452,down,-3.48063602196416,significant_down,27,,6,atpD,down,1,6.0,48h,Tolonen N-dep
PMM0690,up,4.12560672898169,significant_up,4,2,,hli,up,1,2.0,48h,Tolonen N-dep
PMM1454,down,-3.88330258399276,significant_down,14,,4,atpG,down,1,4.0,48h,Tolonen N-dep
PMM1404,up,4.10790419940743,significant_up,5,3,,hli,up,1,3.0,48h,Tolonen N-dep
PMM0920,up,3.79888923224975,significant_up,18,8,,glnA,up,1,8.0,48h,Tolonen N-dep
PMM0970,up,3.8347661783105,significant_up,16,7,,urtA,up,1,7.0,48h,Tolonen N-dep
PMM0699,down,-0.147384031,not_significant,1482,,,,,0,,48h,Tolonen N-dep
PMM1557,down,-1.550047865,not_significant,228,,,rplD,,0,,48h,Tolonen N-dep
PMM1390,up,3.19022701968105,significant_up,37,9,,hli,up,1,9.0,48h,Tolonen N-dep
PMM1455,down,-3.44973254994387,significant_down,28,,7,atpH,down,1,7.0,48h,Tolonen N-dep
PMM0818,up,2.78998029921587,significant_up,65,14,,hli,up,1,14.0,48h,Tolonen N-dep
PMM0453,down,-2.365711879,not_significant,101,,,fabG,,0,,48h,Tolonen N-dep
PMM0689,up,3.95358979287603,significant_up,10,5,,hli,up,1,5.0,48h,Tolonen N-dep
PMM1706,down,-2.156900837,not_significant,124,,,rpsF,,0,,48h,Tolonen N-dep
PMM0365,up,2.04617122278293,significant_up,138,35,,,up,1,35.0,48h,Tolonen N-dep
PMM0246,up,1.22622802,not_significant,353,,,ntcA,,0,,48h,Tolonen N-dep
PMM0336,up,2.0568702131089,significant_up,136,33,,PTOX,up,1,33.0,48h,Tolonen N-dep
PMM1451,down,-2.45423069271253,significant_down,89,,25,atpA,down,1,25.0,48h,Tolonen N-dep
PMM0901,down,-2.13044024359863,significant_down,127,,33,htpG,down,1,33.0,48h,Tolonen N-dep
PMM0687,up,2.77320004807168,significant_up,67,15,,,up,1,15.0,48h,Tolonen N-dep
PMM0374,up,2.8866215663382,significant_up,60,13,,tatA,up,1,13.0,48h,Tolonen N-dep
PMM0583,down,-2.55722537475948,significant_down,83,,22,hemE,down,1,22.0,48h,Tolonen N-dep
PMM1558,down,-1.709141338,not_significant,194,,,rplC,,0,,48h,Tolonen N-dep
PMM0447,up,1.501439193,not_significant,245,,,ctaA,,0,,48h,Tolonen N-dep
PMM0452,down,-1.867081506,not_significant,165,,,groL2,,0,,48h,Tolonen N-dep
PMM0334,up,1.6945363,not_significant,198,,,,,0,,48h,Tolonen N-dep
PMM0549,down,-3.4001384622608,significant_down,32,,9,csoS1A,down,1,9.0,48h,Tolonen N-dep
PMM1541,down,-1.608050015,not_significant,211,,,rplO,,0,,48h,Tolonen N-dep
PMM0272,down,-2.20217817688508,significant_down,117,,30,psbK,down,1,30.0,48h,Tolonen N-dep
PMM0819,up,3.08982805484965,significant_up,45,12,,,up,1,12.0,48h,Tolonen N-dep
PMM1538,down,-1.161610707,not_significant,380,,,rpmJ,,0,,48h,Tolonen N-dep
PMM1520,down,-3.35233011000577,significant_down,34,,10,psaI,down,1,10.0,48h,Tolonen N-dep
PMM1537,down,-1.39705548,not_significant,280,,,rpsM,,0,,48h,Tolonen N-dep
PMM1396,up,2.40135960438719,significant_up,99,24,,hli,up,1,24.0,48h,Tolonen N-dep
PMM0684,up,3.09611250803725,significant_up,43,11,,,up,1,11.0,48h,Tolonen N-dep
PMM1397,up,2.43320581685279,significant_up,93,20,,hli,up,1,20.0,48h,Tolonen N-dep
PMM0552,down,-2.29663910834651,significant_down,110,,29,csoS2,down,1,29.0,48h,Tolonen N-dep
PMM0785,down,-2.44555678144565,significant_down,91,,26,prkB,down,1,26.0,48h,Tolonen N-dep
PMM1523,down,-3.05478507759346,significant_down,49,,12,psaB,down,1,12.0,48h,Tolonen N-dep
PMM1519,down,-3.04161162745084,significant_down,50,,13,psaL,down,1,13.0,48h,Tolonen N-dep
PMM1556,down,-1.378260962,not_significant,285,,,rplW,,0,,48h,Tolonen N-dep
PMM1507,down,-1.583437744,not_significant,219,,,rpsJ,,0,,48h,Tolonen N-dep
PMM0876,down,-1.080028245,not_significant,426,,,,,0,,48h,Tolonen N-dep
PMM1134,up,1.97774682163039,significant_up,151,39,,,up,1,39.0,48h,Tolonen N-dep
PMM1457,down,-1.518188196,not_significant,237,,,atp1,,0,,48h,Tolonen N-dep
PMM1700,up,1.584062301,not_significant,218,,,acnB,,0,,48h,Tolonen N-dep
PMM0710,down,-2.93625743923476,significant_down,56,,15,pstS,down,1,15.0,48h,Tolonen N-dep
PMM1385,up,1.89507204274512,significant_up,163,44,,hli,up,1,44.0,48h,Tolonen N-dep
PMM0605,down,-1.402525151,not_significant,275,,,,,0,,48h,Tolonen N-dep
PMM1554,down,-1.411931773,not_significant,271,,,rpsS,,0,,48h,Tolonen N-dep
PMM1350,down,-2.1507085413444,significant_down,125,,32,,down,1,32.0,48h,Tolonen N-dep
PMM0971,up,0.837361867,not_significant,606,,,urtB,,0,,48h,Tolonen N-dep
PMM0548,up,2.63423814184361,significant_up,77,16,,rdgB,up,1,16.0,48h,Tolonen N-dep
PMM1262,up,2.23795040758955,significant_up,114,28,,lexA,up,1,28.0,48h,Tolonen N-dep
PMM0540,down,-2.76710126949936,significant_down,68,,17,psaM,down,1,17.0,48h,Tolonen N-dep
PMM0371,up,2.10887801596109,significant_up,130,31,,cynB,up,1,31.0,48h,Tolonen N-dep
PMM0817,up,2.43065922366187,significant_up,94,21,,hli,up,1,21.0,48h,Tolonen N-dep
PMM0306,down,-1.725725078,not_significant,191,,,cpeS,,0,,48h,Tolonen N-dep
PMM1562,up,2.52805583953322,significant_up,86,18,,recA,up,1,18.0,48h,Tolonen N-dep
PMM1553,down,-2.01452322178397,significant_down,145,,36,rplV,down,1,36.0,48h,Tolonen N-dep
PMM1375,down,-0.73129805,not_significant,711,,,,,0,,48h,Tolonen N-dep
PMM1074,up,1.55149349,not_significant,227,,,zwf,,0,,48h,Tolonen N-dep
PMM0781,down,-1.745429742,not_significant,184,,,fbaA,,0,,48h,Tolonen N-dep
PMM0726,up,1.72661804895099,significant_up,190,48,,,up,1,48.0,48h,Tolonen N-dep
PMM1672,up,2.44717999104936,significant_up,90,19,,desC4,up,1,19.0,48h,Tolonen N-dep
PMM1402,down,-1.287537685,not_significant,322,,,,,0,,48h,Tolonen N-dep
PMM0469,down,-2.67450412283817,significant_down,74,,19,psaF,down,1,19.0,48h,Tolonen N-dep
PMM0996,up,1.713188854,not_significant,193,,,,,0,,48h,Tolonen N-dep
PMM1298,down,-1.679979028,not_significant,201,,,lpdA,,0,,48h,Tolonen N-dep
PMM0599,down,-1.135474385,not_significant,392,,,,,0,,48h,Tolonen N-dep
PMM0087,up,2.42699072707264,significant_up,95,22,,,up,1,22.0,48h,Tolonen N-dep
PMM0468,down,-2.60584315915991,significant_down,80,,21,psaJ,down,1,21.0,48h,Tolonen N-dep
PMM1384,up,2.40222791807457,significant_up,98,23,,hli,up,1,23.0,48h,Tolonen N-dep
PMM1552,down,-2.16466591918313,significant_down,122,,31,rpsC,down,1,31.0,48h,Tolonen N-dep
PMM0363,up,2.12143715991507,significant_up,128,30,,,up,1,30.0,48h,Tolonen N-dep
PMM0965,up,1.243182442,not_significant,340,,,ureA,,0,,48h,Tolonen N-dep
PMM1623,up,2.19945833946337,significant_up,118,29,,ssb,up,1,29.0,48h,Tolonen N-dep
PMM0810,up,1.98405556638664,significant_up,149,38,,,up,1,38.0,48h,Tolonen N-dep
PMM1511,down,-1.123911182,not_significant,397,,,rpsL,,0,,48h,Tolonen N-dep
PMM0767,down,-2.09683020364209,significant_down,132,,34,fbp-sbp,down,1,34.0,48h,Tolonen N-dep
PMM0314,down,-2.55323264169873,significant_down,85,,23,psbT,down,1,23.0,48h,Tolonen N-dep
PMM0364,up,1.8672449556155,significant_up,164,45,,,up,1,45.0,48h,Tolonen N-dep
PMM0307,down,-2.48801142364058,significant_down,88,,24,unk6,down,1,24.0,48h,Tolonen N-dep
PMM1555,down,-1.228056738,not_significant,352,,,rplB,,0,,48h,Tolonen N-dep
PMM0491,up,-0.153752381,not_significant,1471,,,phhB,,0,,48h,Tolonen N-dep
PMM0987,down,0.226255615,not_significant,1380,,,rpsU,,0,,48h,Tolonen N-dep
PMM1456,down,-1.901389184,not_significant,162,,,atpI,,0,,48h,Tolonen N-dep
PMM0766,down,-2.3146504769522,significant_down,106,,28,rpe,down,1,28.0,48h,Tolonen N-dep
PMM0245,up,2.28263501813035,significant_up,111,27,,cobO2,up,1,27.0,48h,Tolonen N-dep
PMM1608,down,-1.597687282,not_significant,214,,,acpP,,0,,48h,Tolonen N-dep
PMM1545,down,-1.487666412,not_significant,249,,,rpsH,,0,,48h,Tolonen N-dep
PMM1578,down,-2.42538123275364,significant_down,97,,27,psaD,down,1,27.0,48h,Tolonen N-dep
PMM1644,down,-0.990628251,not_significant,474,,,psbZ,,0,,48h,Tolonen N-dep
PMM0446,up,1.566313948,not_significant,224,,,ctaCI,,0,,48h,Tolonen N-dep
PMM0754,down,-0.214581706,not_significant,1392,,,tsf,,0,,48h,Tolonen N-dep
PMM0429,down,-0.856167925,not_significant,581,,,petP,,0,,48h,Tolonen N-dep
PMM1601,up,1.188163222,not_significant,366,,,glgP,,0,,48h,Tolonen N-dep
PMM1662,down,-1.238750812,not_significant,346,,,rplT,,0,,48h,Tolonen N-dep
PMM1345,down,-0.514494033,not_significant,976,,,rpmA,,0,,48h,Tolonen N-dep
PMM1610,down,-1.493474727,not_significant,247,,,tktA,,0,,48h,Tolonen N-dep
PMM1336,down,-0.770485271,not_significant,661,,,fabZ,,0,,48h,Tolonen N-dep
PMM0202,down,-1.076245083,not_significant,429,,,rplJ,,0,,48h,Tolonen N-dep
PMM1285,down,-0.397497114,not_significant,1133,,,rpsP,,0,,48h,Tolonen N-dep
PMM1542,down,-0.944664471,not_significant,504,,,rpsE,,0,,48h,Tolonen N-dep
PMM0368,up,1.069708683,not_significant,431,,,,,0,,48h,Tolonen N-dep
PMM1661,down,-1.587746114,not_significant,216,,,rpmI,,0,,48h,Tolonen N-dep
PMM1438,down,-1.61250087,not_significant,210,,,atpB,,0,,48h,Tolonen N-dep
PMM0747,down,-0.686652335,not_significant,763,,,pcyA,,0,,48h,Tolonen N-dep
PMM0160,up,0.951072582,not_significant,501,,,ndhA,,0,,48h,Tolonen N-dep
